kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_slogg,koi_kepmag,rho_p,Pmin_day,planet_type,is_habitable
8216763,K04838.03,1,0.998,24.0721647,1.1,400.0,6.08,4352.0,0.613,4.671,15.073,5.5,0.22386075217339096,rocky,False
8352537,K00420.01,2,1.0,6.010383339,3.8,768.0,82.31,4882.0,0.738,4.558,14.247,1.6,0.4150489428970998,neptune_like,False
10577994,K00475.01,2,1.0,8.1808949,2.1,716.0,62.21,5081.0,0.77,4.596,14.802,3.0,0.30310889132455354,intermediate,False
10577994,K00475.02,2,1.0,15.31296388,2.34,581.0,26.98,5081.0,0.77,4.596,14.802,3.0,0.30310889132455354,intermediate,False
10599206,K00476.01,2,1.0,18.42794957,2.24,526.0,18.05,4768.0,0.779,4.536,14.958,3.0,0.30310889132455354,intermediate,False
10221013,K00728.01,1,1.0,7.189379172,11.94,1026.0,261.94,6214.0,1.076,4.442,15.356,1.0,0.525,gas_giant,False
2299738,K07628.01,1,0.901,1.8134378,0.69,1158.0,423.67,5094.0,0.7,4.618,13.961,5.5,0.22386075217339096,rocky,False
10227020,K00730.01,2,1.0,14.78767172,3.46,827.0,110.42,5814.0,1.248,4.269,15.344,1.6,0.4150489428970998,neptune_like,False
4563268,K00627.02,2,0.996,4.16536757,1.0,1048.0,284.49,5604.0,0.912,4.52,13.307,5.5,0.22386075217339096,rocky,False
4644604,K00628.01,2,1.0,14.48584765,2.88,784.0,89.16,5784.0,1.085,4.352,13.946,3.0,0.30310889132455354,intermediate,False
4656049,K00629.01,2,1.0,40.6992062,3.2,685.0,52.05,6419.0,1.362,4.175,13.949,1.6,0.4150489428970998,neptune_like,False
4742414,K00631.01,2,0.999,15.458056682,9.11,871.0,136.4,5868.0,1.407,4.169,13.398,1.0,0.525,gas_giant,False
7630229,K00683.01,1,1.0,278.1243979,5.86,286.0,1.57,5799.0,1.05,4.408,13.714,1.6,0.4150489428970998,neptune_like,False
7730747,K00684.01,1,1.0,4.034914368,6.95,1452.0,1052.15,5548.0,1.793,3.964,13.831,1.0,0.525,gas_giant,False
7764367,K00685.01,2,1.0,3.173914037,3.07,1655.0,1769.83,6432.0,1.584,4.164,13.949,1.6,0.4150489428970998,neptune_like,False
7906882,K00686.01,1,0.952,52.513548727,12.43,472.0,11.73,5589.0,0.98,4.421,13.579,1.0,0.525,gas_giant,False
7976520,K00687.01,1,1.0,4.17838675,3.13,1430.0,988.44,5746.0,1.687,4.039,13.813,1.6,0.4150489428970998,neptune_like,False
10227020,K00730.02,2,0.994,9.84824649,2.68,947.0,189.82,5814.0,1.248,4.269,15.344,3.0,0.30310889132455354,intermediate,False
10227020,K00730.03,2,1.0,19.7243672,3.57,751.0,75.23,5814.0,1.248,4.269,15.344,1.6,0.4150489428970998,neptune_like,False
6678383,K00111.03,2,0.978,51.75530504,2.61,515.0,16.6,5979.0,1.005,4.394,12.596,3.0,0.30310889132455354,intermediate,False
2302997,K07630.01,1,0.957,16.2982201,0.78,388.0,5.38,3905.0,0.521,4.736,14.709,5.5,0.22386075217339096,rocky,False
10227020,K00730.04,2,0.992,7.38443269,2.42,1042.0,278.67,5814.0,1.248,4.269,15.344,3.0,0.30310889132455354,intermediate,False
4827723,K00632.01,2,1.0,7.23858162,1.34,816.0,104.51,5411.0,0.831,4.561,13.359,5.5,0.22386075217339096,rocky,False
4841374,K00633.01,2,0.999,161.4746786,3.25,343.0,3.27,5761.0,1.044,4.383,13.871,1.6,0.4150489428970998,neptune_like,False
5020319,K00635.01,2,1.0,16.71987303,2.52,767.0,81.63,6020.0,1.085,4.389,13.034,3.0,0.30310889132455354,intermediate,False
8161561,K00688.01,2,1.0,3.275821982,3.54,1730.0,2121.23,6185.0,1.972,4.013,13.992,1.6,0.4150489428970998,neptune_like,False
8361905,K00689.01,2,1.0,15.87360981,1.53,632.0,37.68,5656.0,0.737,4.607,13.766,5.5,0.22386075217339096,rocky,False
12116489,K00547.03,2,0.882,12.3860474,1.11,679.0,50.23,5121.0,0.888,4.457,14.773,5.5,0.22386075217339096,rocky,False
11250587,K00107.01,2,1.0,7.256962446,3.53,1163.0,432.1,5858.0,1.549,4.112,12.702,1.6,0.4150489428970998,neptune_like,False
8480285,K00691.01,2,1.0,29.66631669,2.83,644.0,40.68,5956.0,1.098,4.322,13.965,3.0,0.30310889132455354,intermediate,False
8480285,K00691.02,2,1.0,16.2254975,1.21,788.0,90.93,5956.0,1.098,4.322,13.965,5.5,0.22386075217339096,rocky,False
10265898,K00732.01,2,1.0,1.260258822,3.57,1569.0,1435.82,5550.0,0.954,4.5,15.342,1.6,0.4150489428970998,neptune_like,False
10265898,K00732.02,1,0.966,3.29534567,1.23,1139.0,397.37,5550.0,0.954,4.5,15.342,5.5,0.22386075217339096,rocky,False
10265898,K00732.03,2,0.992,5.25449393,1.41,975.0,213.25,5550.0,0.954,4.5,15.342,5.5,0.22386075217339096,rocky,False
10271806,K00733.01,2,1.0,5.924993927,3.15,758.0,77.91,5016.0,0.679,4.641,15.644,1.6,0.4150489428970998,neptune_like,False
10271806,K00733.02,2,1.0,11.34934848,2.39,610.0,32.75,5016.0,0.679,4.641,15.644,3.0,0.30310889132455354,intermediate,False
5113822,K00638.01,2,1.0,23.6421965,2.9,595.0,29.65,5750.0,0.882,4.538,13.595,3.0,0.30310889132455354,intermediate,False
5113822,K00638.02,2,0.954,67.0930642,3.51,420.0,7.38,5750.0,0.882,4.538,13.595,1.6,0.4150489428970998,neptune_like,False
5120087,K00639.01,2,1.0,17.97979816,2.89,828.0,111.12,6141.0,1.352,4.272,13.5,3.0,0.30310889132455354,intermediate,False
5121511,K00640.01,2,1.0,30.99664113,2.43,500.0,14.72,5324.0,0.853,4.544,13.332,3.0,0.30310889132455354,intermediate,False
8557374,K00692.01,2,1.0,2.462344253,1.33,1326.0,730.86,5736.0,1.008,4.467,13.648,5.5,0.22386075217339096,rocky,False
8557374,K00692.02,2,1.0,4.822969318,2.22,1060.0,297.73,5736.0,1.008,4.467,13.648,3.0,0.30310889132455354,intermediate,False
12600735,K00548.02,1,0.813,6.0799457,0.86,1101.0,348.11,6008.0,1.168,4.35,14.02,5.5,0.22386075217339096,rocky,False
8738735,K00693.01,2,0.997,28.7796446,1.95,619.0,34.65,6000.0,1.044,4.45,13.949,3.0,0.30310889132455354,intermediate,False
8738735,K00693.02,2,1.0,15.66057688,2.05,758.0,78.01,6000.0,1.044,4.45,13.949,3.0,0.30310889132455354,intermediate,False
8802165,K00694.01,2,1.0,17.42115972,3.11,674.0,48.91,5679.0,0.972,4.487,13.939,1.6,0.4150489428970998,neptune_like,False
10271806,K00733.03,2,1.0,3.13295351,1.39,937.0,181.84,5016.0,0.679,4.641,15.644,5.5,0.22386075217339096,rocky,False
10271806,K00733.04,2,1.0,18.64349986,2.14,517.0,16.91,5016.0,0.679,4.641,15.644,3.0,0.30310889132455354,intermediate,False
10272442,K00734.01,2,1.0,24.5434566,3.08,616.0,34.07,5955.0,0.91,4.52,15.344,1.6,0.4150489428970998,neptune_like,False
10984090,K00112.01,2,0.99,51.07926451,2.75,503.0,15.17,5833.0,1.022,4.407,12.772,3.0,0.30310889132455354,intermediate,False
10272442,K00734.02,1,0.974,70.2780911,2.54,434.0,8.38,5955.0,0.91,4.52,15.344,3.0,0.30310889132455354,intermediate,False
4055765,K00100.01,1,1.0,9.9664004,16.89,1578.0,1466.1,6638.0,3.079,3.664,12.598,1.0,0.525,gas_giant,False
5131180,K00641.01,1,1.0,14.85185526,2.73,457.0,10.3,4129.0,0.652,4.636,13.583,3.0,0.30310889132455354,intermediate,False
8805348,K00695.01,2,1.0,29.90721859,2.16,564.0,23.92,5739.0,0.896,4.476,13.437,3.0,0.30310889132455354,intermediate,False
8878187,K00697.01,2,0.955,3.032147946,3.62,1507.0,1218.88,5827.0,1.447,4.151,13.684,1.6,0.4150489428970998,neptune_like,False
4914423,K00108.01,2,1.0,15.96532718,3.33,872.0,136.42,5880.0,1.433,4.154,12.287,1.6,0.4150489428970998,neptune_like,False
10287242,K00735.01,1,1.0,22.34213536,5.19,526.0,18.14,5237.0,0.707,4.568,15.637,1.6,0.4150489428970998,neptune_like,False
10340423,K00736.01,2,1.0,18.79418506,2.33,412.0,6.79,4126.0,0.602,4.668,15.962,3.0,0.30310889132455354,intermediate,False
10340423,K00736.02,2,1.0,6.73893544,1.44,579.0,26.64,4126.0,0.602,4.668,15.962,5.5,0.22386075217339096,rocky,False
10358759,K00738.01,2,1.0,10.3392408,2.98,777.0,86.46,5730.0,0.87,4.545,15.282,3.0,0.30310889132455354,intermediate,False
5374854,K00645.01,2,0.886,8.50339249,1.95,1021.0,257.22,5877.0,1.265,4.233,13.716,3.0,0.30310889132455354,intermediate,False
5374854,K00645.02,2,1.0,23.7832097,2.01,725.0,65.26,5877.0,1.265,4.233,13.716,3.0,0.30310889132455354,intermediate,False
5531694,K00647.01,2,1.0,5.16949729,2.06,1309.0,694.32,6011.0,1.409,4.123,13.55,3.0,0.30310889132455354,intermediate,False
8962094,K00700.01,2,1.0,30.86436512,2.23,527.0,18.22,5677.0,0.828,4.563,13.58,3.0,0.30310889132455354,intermediate,False
8962094,K00700.02,2,1.0,9.36059705,1.42,784.0,89.47,5677.0,0.828,4.563,13.58,5.5,0.22386075217339096,rocky,False
8962094,K00700.03,2,0.997,14.6672293,1.21,675.0,49.12,5677.0,0.828,4.563,13.58,5.5,0.22386075217339096,rocky,False
8962094,K00700.04,2,0.976,68.1609897,1.45,405.0,6.34,5677.0,0.828,4.563,13.58,5.5,0.22386075217339096,rocky,False
10358759,K00738.02,2,1.0,13.28689997,2.78,715.0,61.8,5730.0,0.87,4.545,15.282,3.0,0.30310889132455354,intermediate,False
10386984,K00739.01,2,0.999,1.287076693,1.39,871.0,135.97,3736.0,0.525,4.724,15.488,5.5,0.22386075217339096,rocky,False
9588822,K04388.02,1,0.998,61.858947,2.47,699.0,56.48,5529.0,2.817,3.685,12.045,3.0,0.30310889132455354,intermediate,False
10395381,K00740.01,2,1.0,17.6717714,2.44,513.0,16.38,4869.0,0.687,4.636,15.556,3.0,0.30310889132455354,intermediate,False
5613330,K00649.01,2,1.0,23.44970494,2.71,802.0,97.94,6188.0,1.524,4.196,13.31,3.0,0.30310889132455354,intermediate,False
8456679,K00102.01,2,1.0,1.73513619,3.27,1554.0,1372.87,5751.0,1.071,4.391,12.566,1.6,0.4150489428970998,neptune_like,False
5786676,K00650.01,2,1.0,11.95474513,5.15,906.0,159.04,5059.0,1.657,3.976,13.594,1.6,0.4150489428970998,neptune_like,False
5796675,K00652.01,2,1.0,16.080657264,4.43,614.0,33.64,5303.0,0.817,4.547,13.653,1.6,0.4150489428970998,neptune_like,False
9002278,K00701.01,2,1.0,18.16407304,1.98,508.0,15.72,4926.0,0.662,4.653,13.725,3.0,0.30310889132455354,intermediate,False
9002278,K00701.02,2,1.0,5.71489692,1.33,747.0,73.38,4926.0,0.662,4.653,13.725,5.5,0.22386075217339096,rocky,False
9002278,K00701.03,2,0.994,122.3858681,1.72,269.0,1.24,4926.0,0.662,4.653,13.725,3.0,0.30310889132455354,intermediate,False
4914423,K00108.02,2,1.0,179.609803,5.47,389.0,5.41,5880.0,1.433,4.154,12.287,1.6,0.4150489428970998,neptune_like,False
5941160,K00654.01,2,1.0,8.59481851,1.75,854.0,125.48,5675.0,0.915,4.459,13.984,3.0,0.30310889132455354,intermediate,False
5941160,K00654.02,2,1.0,10.22215697,1.72,806.0,99.68,5675.0,0.915,4.459,13.984,3.0,0.30310889132455354,intermediate,False
5966154,K00655.01,2,1.0,25.6721559,2.68,683.0,51.47,6034.0,1.179,4.359,13.004,3.0,0.30310889132455354,intermediate,False
5966154,K00655.02,2,0.97,151.8851881,2.47,378.0,4.81,6034.0,1.179,4.359,13.004,3.0,0.30310889132455354,intermediate,False
9266431,K00704.01,2,1.0,18.39629744,2.47,582.0,27.09,5316.0,0.804,4.57,13.704,3.0,0.30310889132455354,intermediate,False
9458613,K00707.01,2,1.0,21.77568158,4.76,853.0,125.14,5900.0,1.694,4.022,13.988,1.6,0.4150489428970998,neptune_like,False
9458613,K00707.02,2,0.997,41.0283424,3.92,691.0,53.8,5900.0,1.694,4.022,13.988,1.6,0.4150489428970998,neptune_like,False
6020753,K00657.01,2,0.992,4.069425638,1.53,802.0,97.72,4671.0,0.68,4.636,13.872,5.5,0.22386075217339096,rocky,False
6020753,K00657.02,2,1.0,16.28247625,1.88,505.0,15.37,4671.0,0.68,4.636,13.872,3.0,0.30310889132455354,intermediate,False
6062088,K00658.01,2,1.0,3.162692075,2.61,1308.0,692.32,5821.0,1.085,4.355,13.989,3.0,0.30310889132455354,intermediate,False
9458613,K00707.03,2,0.999,31.7848157,3.55,752.0,75.59,5900.0,1.694,4.022,13.988,1.6,0.4150489428970998,neptune_like,False
9458613,K00707.04,2,1.0,13.17555999,2.82,1009.0,244.58,5900.0,1.694,4.022,13.988,3.0,0.30310889132455354,intermediate,False
9458613,K00707.05,2,0.997,5.66815821,1.85,1336.0,752.7,5900.0,1.694,4.022,13.988,3.0,0.30310889132455354,intermediate,False
9530945,K00708.01,2,1.0,17.40665216,2.95,814.0,104.04,6086.0,1.216,4.274,13.998,3.0,0.30310889132455354,intermediate,False
10610039,K04577.02,1,0.952,3.07365139,0.79,1215.0,515.92,6068.0,0.831,4.565,14.894,5.5,0.22386075217339096,rocky,False
6062088,K00658.02,2,1.0,5.370639542,2.54,1096.0,341.68,5821.0,1.085,4.355,13.989,3.0,0.30310889132455354,intermediate,False
6062088,K00658.03,2,1.0,11.32977062,1.37,855.0,126.21,5821.0,1.085,4.355,13.989,5.5,0.22386075217339096,rocky,False
6125481,K00659.01,2,0.984,23.20579353,5.86,1002.0,238.21,5460.0,3.231,3.626,13.413,1.6,0.4150489428970998,neptune_like,False
6267535,K00660.01,2,1.0,6.07972016,2.32,1111.0,360.77,5460.0,1.346,4.139,13.532,3.0,0.30310889132455354,intermediate,False
6347299,K00661.01,2,1.0,14.40090414,2.71,828.0,111.24,5815.0,1.198,4.27,13.909,3.0,0.30310889132455354,intermediate,False
9530945,K00708.02,2,1.0,7.69363627,2.12,1069.0,308.61,6086.0,1.216,4.274,13.998,3.0,0.30310889132455354,intermediate,False
9578686,K00709.01,2,1.0,21.3851584,2.17,574.0,25.63,5376.0,0.825,4.516,13.94,3.0,0.30310889132455354,intermediate,False
9590976,K00710.01,2,1.0,5.37493289,2.12,1413.0,942.35,6167.0,1.689,4.037,13.294,3.0,0.30310889132455354,intermediate,False
9590976,K00710.02,2,1.0,8.58600968,1.84,1208.0,503.98,6167.0,1.689,4.037,13.294,3.0,0.30310889132455354,intermediate,False
11284772,K04622.02,1,0.977,4.50158249,0.73,676.0,49.21,4339.0,0.553,4.711,15.142,5.5,0.22386075217339096,rocky,False
9590976,K00710.03,2,0.999,3.88688862,1.29,1574.0,1448.04,6167.0,1.689,4.037,13.294,5.5,0.22386075217339096,rocky,False
4832837,K00605.01,2,1.0,2.628117322,1.77,737.0,69.56,3939.0,0.557,4.705,14.915,3.0,0.30310889132455354,intermediate,False
4832837,K00605.02,1,0.917,5.06546874,0.62,592.0,29.01,3939.0,0.557,4.705,14.915,5.5,0.22386075217339096,rocky,False
5441980,K00607.01,1,1.0,5.89399142,11.16,940.0,185.03,5713.0,0.893,4.541,14.377,1.0,0.525,gas_giant,False
6347299,K00661.02,2,0.959,25.6613816,1.78,683.0,51.48,5815.0,1.198,4.27,13.909,3.0,0.30310889132455354,intermediate,False
6365156,K00662.01,2,1.0,10.21418792,2.29,957.0,198.34,5843.0,1.332,4.25,13.336,3.0,0.30310889132455354,intermediate,False
2444412,K00103.01,2,1.0,14.91095177,2.62,694.0,54.87,5650.0,0.899,4.5,12.593,3.0,0.30310889132455354,intermediate,False
9597345,K00711.02,2,0.972,3.619309734,1.47,1156.0,422.53,5497.0,1.046,4.394,13.967,5.5,0.22386075217339096,rocky,False
5686174,K00610.01,2,1.0,14.28228147,1.82,446.0,9.38,4102.0,0.595,4.675,14.672,3.0,0.30310889132455354,intermediate,False
6309763,K00611.01,1,1.0,3.251659087,9.83,1384.0,865.87,6367.0,1.087,4.419,14.022,1.0,0.525,gas_giant,False
6462863,K00094.04,2,0.999,3.743166733,1.5,1423.0,971.76,6181.0,1.331,4.234,12.205,5.5,0.22386075217339096,rocky,False
6442340,K00664.01,2,1.0,13.13747785,1.85,825.0,109.68,5762.0,1.143,4.314,13.484,3.0,0.30310889132455354,intermediate,False
6442340,K00664.02,2,0.999,7.78199862,1.32,983.0,220.8,5762.0,1.143,4.314,13.484,5.5,0.22386075217339096,rocky,False
6442340,K00664.03,2,1.0,23.4433748,1.29,681.0,50.72,5762.0,1.143,4.314,13.484,5.5,0.22386075217339096,rocky,False
6685609,K00665.01,2,1.0,5.868066282,3.6,1254.0,584.32,5918.0,1.555,4.127,13.182,1.6,0.4150489428970998,neptune_like,False
6685609,K00665.02,2,1.0,1.61189046,1.72,1930.0,3267.98,5918.0,1.555,4.127,13.182,3.0,0.30310889132455354,intermediate,False
9450647,K00110.01,2,1.0,9.940666412,2.87,996.0,233.04,6215.0,1.259,4.305,12.663,3.0,0.30310889132455354,intermediate,False
9702072,K00714.01,2,1.0,4.182001885,2.46,974.0,213.29,5328.0,0.865,4.551,13.393,3.0,0.30310889132455354,intermediate,False
9846348,K00716.01,1,1.0,26.89316101,6.78,614.0,33.54,6096.0,0.908,4.511,13.754,1.0,0.525,gas_giant,False
9873254,K00717.01,2,1.0,14.70749512,2.04,819.0,106.22,5676.0,1.28,4.247,13.387,3.0,0.30310889132455354,intermediate,False
6587002,K00612.01,2,1.0,20.73989406,2.11,536.0,19.47,5132.0,0.77,4.571,14.157,3.0,0.30310889132455354,intermediate,False
6587002,K00612.02,2,0.998,47.4277116,2.33,407.0,6.46,5132.0,0.77,4.571,14.157,3.0,0.30310889132455354,intermediate,False
7368664,K00614.01,2,1.0,12.874712426,11.26,926.0,173.5,5963.0,1.424,4.218,14.517,1.0,0.525,gas_giant,False
6685609,K00665.03,2,1.0,3.07155284,1.65,1556.0,1389.97,5918.0,1.555,4.127,13.182,3.0,0.30310889132455354,intermediate,False
6707835,K00666.01,2,1.0,22.24814617,2.72,609.0,32.58,5629.0,0.943,4.503,13.721,3.0,0.30310889132455354,intermediate,False
2696205,K07636.01,1,0.987,0.702739679,0.73,1765.0,2292.96,5269.0,0.836,4.508,14.99,5.5,0.22386075217339096,rocky,False
10318874,K00104.01,2,1.0,2.508057497,3.25,997.0,234.06,4780.0,0.761,4.597,12.895,1.6,0.4150489428970998,neptune_like,False
9873254,K00717.02,2,1.0,0.900375925,0.82,2078.0,4399.18,5676.0,1.28,4.247,13.387,5.5,0.22386075217339096,rocky,False
9884104,K00718.01,2,1.0,4.585466941,3.29,1307.0,688.54,5788.0,1.495,4.16,13.764,1.6,0.4150489428970998,neptune_like,False
9884104,K00718.02,2,1.0,22.71443351,4.01,766.0,81.57,5788.0,1.495,4.16,13.764,1.6,0.4150489428970998,neptune_like,False
9884104,K00718.03,2,0.997,47.903427,3.55,598.0,30.17,5788.0,1.495,4.16,13.764,1.6,0.4150489428970998,neptune_like,False
9950612,K00719.01,2,1.0,9.034190783,1.8,586.0,27.87,4499.0,0.639,4.635,13.177,3.0,0.30310889132455354,intermediate,False
10353968,K00618.01,2,1.0,9.07098164,2.94,825.0,109.61,5672.0,0.929,4.506,14.959,3.0,0.30310889132455354,intermediate,False
11773022,K00620.01,2,0.978,45.15535633,7.65,523.0,17.68,6046.0,0.972,4.486,14.669,1.0,0.525,gas_giant,False
7033671,K00670.01,2,1.0,9.48965527,2.16,926.0,173.79,5672.0,1.204,4.279,13.774,3.0,0.30310889132455354,intermediate,False
7040629,K00671.01,2,1.0,4.22865217,1.83,1379.0,854.59,5966.0,1.499,4.169,13.749,3.0,0.30310889132455354,intermediate,False
7040629,K00671.02,2,0.999,7.46662068,1.65,1141.0,401.08,5966.0,1.499,4.169,13.749,3.0,0.30310889132455354,intermediate,False
7040629,K00671.03,2,0.992,16.25951967,1.72,880.0,142.1,5966.0,1.499,4.169,13.749,3.0,0.30310889132455354,intermediate,False
7040629,K00671.04,2,1.0,11.1317901,1.47,999.0,235.55,5966.0,1.499,4.169,13.749,5.5,0.22386075217339096,rocky,False
9950612,K00719.02,2,0.997,28.1224393,0.9,401.0,6.13,4499.0,0.639,4.635,13.177,5.5,0.22386075217339096,rocky,False
6678383,K00111.01,2,0.999,11.427550984,2.35,852.0,124.31,5979.0,1.005,4.394,12.596,3.0,0.30310889132455354,intermediate,False
9950612,K00719.03,2,0.999,45.9029768,1.18,341.0,3.19,4499.0,0.639,4.635,13.177,5.5,0.22386075217339096,rocky,False
9950612,K00719.04,2,1.0,4.159816554,0.86,759.0,78.4,4499.0,0.639,4.635,13.177,5.5,0.22386075217339096,rocky,False
9963524,K00720.01,2,1.0,5.69059163,3.1,860.0,129.31,5244.0,0.81,4.538,13.749,1.6,0.4150489428970998,neptune_like,False
5780885,K00097.01,2,0.999,4.885488596,16.66,1496.0,1182.79,6036.0,1.909,3.968,12.885,1.0,0.525,gas_giant,False
11773022,K00620.02,2,1.0,130.17802962,10.44,367.0,4.31,6046.0,0.972,4.486,14.669,1.0,0.525,gas_giant,False
11773022,K00620.03,2,0.97,85.3162004,6.34,423.0,7.57,6046.0,0.972,4.486,14.669,1.0,0.525,gas_giant,False
7115785,K00672.01,2,1.0,16.08786246,2.56,668.0,47.17,5506.0,0.914,4.473,13.998,3.0,0.30310889132455354,intermediate,False
7115785,K00672.02,2,1.0,41.74938613,2.94,486.0,13.22,5506.0,0.914,4.473,13.998,3.0,0.30310889132455354,intermediate,False
7124613,K00673.01,2,1.0,4.41746257,3.95,1810.0,2536.07,6570.0,2.297,3.86,13.343,1.6,0.4150489428970998,neptune_like,False
8711794,K00105.01,2,1.0,8.981014925,3.14,880.0,141.77,5666.0,0.967,4.362,12.87,1.6,0.4150489428970998,neptune_like,False
7277317,K00674.01,2,1.0,16.33888067,10.47,963.0,203.31,4877.0,2.595,3.645,13.781,1.0,0.525,gas_giant,False
9963524,K00720.02,2,1.0,10.04157214,2.97,712.0,60.74,5244.0,0.81,4.538,13.749,3.0,0.30310889132455354,intermediate,False
9963524,K00720.03,2,1.0,18.36974658,3.58,582.0,27.14,5244.0,0.81,4.538,13.749,1.6,0.4150489428970998,neptune_like,False
9963524,K00720.04,2,1.0,2.79590004,1.66,1090.0,333.31,5244.0,0.81,4.538,13.749,3.0,0.30310889132455354,intermediate,False
9964801,K00721.01,2,1.0,13.72462702,2.13,831.0,112.82,5817.0,1.171,4.293,13.645,3.0,0.30310889132455354,intermediate,False
9965439,K00722.01,2,0.995,46.40626,2.66,588.0,28.23,6086.0,1.227,4.276,13.489,3.0,0.30310889132455354,intermediate,False
12068975,K00623.02,2,0.985,15.67750191,1.42,810.0,101.79,6003.0,1.109,4.303,11.811,5.5,0.22386075217339096,rocky,False
12068975,K00623.03,2,0.973,5.59931543,1.22,1142.0,402.39,6003.0,1.109,4.303,11.811,5.5,0.22386075217339096,rocky,False
12068975,K00623.04,2,0.992,25.2100146,0.95,691.0,54.06,6003.0,1.109,4.303,11.811,5.5,0.22386075217339096,rocky,False
3541946,K00624.01,2,1.0,17.79001678,2.7,655.0,43.5,5569.0,0.927,4.474,13.597,3.0,0.30310889132455354,intermediate,False
3541946,K00624.02,2,0.999,49.5674085,2.91,465.0,11.09,5569.0,0.927,4.474,13.597,3.0,0.30310889132455354,intermediate,False
10264660,K00098.01,2,0.994,6.790120801,9.86,1434.0,998.97,6372.0,2.001,3.954,12.128,1.0,0.525,gas_giant,False
7447200,K00676.02,2,1.0,2.453236139,2.26,737.0,69.36,3912.0,0.533,4.728,13.822,3.0,0.30310889132455354,intermediate,False
7509886,K00678.01,2,1.0,6.0404622,1.3,841.0,118.56,5297.0,0.825,4.578,13.283,5.5,0.22386075217339096,rocky,False
7509886,K00678.02,2,1.0,4.13852825,1.3,954.0,196.51,5297.0,0.825,4.578,13.283,5.5,0.22386075217339096,rocky,False
10002866,K00723.01,2,1.0,3.936993144,3.36,1004.0,240.16,5431.0,0.843,4.563,15.063,1.6,0.4150489428970998,neptune_like,False
10002866,K00723.02,2,1.0,28.08185982,3.63,522.0,17.52,5431.0,0.843,4.563,15.063,1.6,0.4150489428970998,neptune_like,False
6678383,K00111.02,2,1.0,23.66834635,2.32,668.0,47.11,5979.0,1.005,4.394,12.596,3.0,0.30310889132455354,intermediate,False
10002866,K00723.03,2,1.0,10.08881066,4.71,734.0,68.62,5431.0,0.843,4.563,15.063,1.6,0.4150489428970998,neptune_like,False
2577353,K07635.01,1,0.872,60.458443,1.59,511.0,16.14,5865.0,1.181,4.297,14.544,5.5,0.22386075217339096,rocky,False
3541946,K00624.03,2,1.0,1.311842968,1.43,1562.0,1410.6,5569.0,0.927,4.474,13.597,5.5,0.22386075217339096,rocky,False
4478168,K00626.01,2,1.0,14.58649856,2.45,852.0,124.89,6063.0,1.191,4.29,13.49,3.0,0.30310889132455354,intermediate,False
4478168,K00626.02,1,0.994,8.0292018,0.99,1040.0,276.27,6063.0,1.191,4.29,13.49,5.5,0.22386075217339096,rocky,False
4563268,K00627.01,2,1.0,7.75192755,1.89,852.0,124.47,5604.0,0.912,4.52,13.307,3.0,0.30310889132455354,intermediate,False
7515212,K00679.01,2,0.995,31.80475991,2.99,664.0,45.9,5867.0,1.356,4.235,13.178,3.0,0.30310889132455354,intermediate,False
8686373,K04066.01,2,0.988,126.55719,4.59,524.0,17.85,6501.0,1.854,4.054,13.666,1.6,0.4150489428970998,neptune_like,False
3867615,K02289.02,2,0.927,20.0983676,1.58,775.0,85.34,6053.0,1.26,4.279,13.358,5.5,0.22386075217339096,rocky,False
